gene_name	S_active_log2FC_max	E_inactive_expression_max	active_count	max_tumor_expression	active_projects	Selection_Score	active_project
ILRUN	20.99569959672831	3.0	3	2.1	breast cancer;ovarian cancer;pancreatic cancer	-0.5193734720961041	pancreatic cancer
ATF1	1.0703885721945536	3.0	2	2.1	melanoma;skin cancer	-0.5193734720961041	melanoma
CKMT1B	3.0703842441202513	3.0	1	2.1	endometrial cancer	-0.5193734720961041	endometrial cancer
ILRUN	20.99569959672831	3.0	3	2.1	breast cancer;ovarian cancer;pancreatic cancer	-0.5193734720961041	ovarian cancer
TARBP2	1.0703885721945536	3.0	1	2.1	breast cancer	-0.5193734720961041	breast cancer
SCO1	1.0703885721945536	3.0	1	2.1	testis cancer	-0.5193734720961041	testis cancer
ST3GAL3	2.3923145030431416	3.0	1	2.1	melanoma	-0.5193734720961041	melanoma
IQGAP2	2.655348187531399	3.0	1	2.1	breast cancer	-0.5193734720961041	breast cancer
SPOPL	2.0703871295016767	3.0	1	2.1	pancreatic cancer	-0.5193734720961041	pancreatic cancer
SDHA	1.506487177815341	3.0	1	2.1	melanoma	-0.5193734720961041	melanoma
ESR1	1.655350351569091	3.0	1	2.1	breast cancer	-0.5193734720961041	breast cancer
NSUN2	1.655350351569091	3.0	1	2.1	breast cancer	-0.5193734720961041	breast cancer
WDFY1	1.3923163064085613	3.0	1	2.1	melanoma	-0.5193734720961041	melanoma
MRPS31	1.655350351569091	3.0	1	2.1	breast cancer	-0.5193734720961041	breast cancer
WIPF2	1.0703885721945536	3.0	1	2.1	breast cancer	-0.5193734720961041	breast cancer
NRBP2	1.0703885721945536	3.0	1	2.1	breast cancer	-0.5193734720961041	breast cancer
IGFBP6	1.0703885721945536	3.0	1	2.1	endometrial cancer	-0.5193734720961041	endometrial cancer
CKMT1A	3.0703842441202513	3.0	1	2.1	endometrial cancer	-0.5193734720961041	endometrial cancer
GAPDH	1.0703885721945536	3.0	1	2.1	breast cancer	-0.5193734720961041	breast cancer
SPDL1	1.0703885721945536	3.0	1	2.1	pancreatic cancer	-0.5193734720961041	pancreatic cancer
MAN1A2	1.3923163064085613	3.0	1	2.1	skin cancer	-0.5193734720961041	skin cancer
GANAB	1.0703885721945536	3.0	1	2.1	cervical cancer	-0.5193734720961041	cervical cancer
LIMS1	2.0703871295016767	3.0	1	2.1	pancreatic cancer	-0.5193734720961041	pancreatic cancer
NDUFV3	1.0703885721945536	3.0	1	2.1	testis cancer	-0.5193734720961041	testis cancer
TRAIP	1.0703885721945536	3.0	1	2.1	pancreatic cancer	-0.5193734720961041	pancreatic cancer
HOXD4	1.0703885721945536	3.0	1	2.1	glioma	-0.5193734720961041	glioma
EHBP1	1.7162054568934026	3.0	1	2.090909090909091	melanoma	-0.5256324595808419	melanoma
TRAF3IP1	1.0641295847098162	3.0	1	2.090909090909091	pancreatic cancer	-0.5256324595808419	pancreatic cancer
P3H3	1.3860573189238237	3.0	1	2.090909090909091	melanoma	-0.5256324595808419	melanoma
ITGB8	2.0641281420169393	3.0	1	2.090909090909091	ovarian cancer	-0.5256324595808419	ovarian cancer
FRMPD1	1.0641295847098162	3.0	1	2.090909090909091	melanoma	-0.5256324595808419	melanoma
MCM5	1.0641295847098162	3.0	1	2.090909090909091	testis cancer	-0.5256324595808419	testis cancer
TFAP4	1.0641295847098162	3.0	1	2.090909090909091	testis cancer	-0.5256324595808419	testis cancer
SEC23IP	1.0641295847098162	3.0	1	2.090909090909091	breast cancer	-0.5256324595808419	breast cancer
MRPS11	1.0641295847098162	3.0	1	2.090909090909091	glioma	-0.5256324595808419	glioma
NDUFAF7	1.6490913640843534	3.0	1	2.090909090909091	breast cancer	-0.5256324595808419	breast cancer
ATN1	1.0641295847098162	3.0	1	2.090909090909091	melanoma	-0.5256324595808419	melanoma
C6orf47	1.0641295847098162	3.0	1	2.090909090909091	ovarian cancer	-0.5256324595808419	ovarian cancer
POC5	1.0641295847098162	3.0	1	2.090909090909091	cervical cancer	-0.5256324595808419	cervical cancer
PPFIA1	1.0641295847098162	3.0	1	2.090909090909091	pancreatic cancer	-0.5256324595808419	pancreatic cancer
RNF10	2.386055515558404	3.0	1	2.090909090909091	melanoma	-0.5256324595808419	melanoma
TBX5	1.8010942170806106	3.0	1	2.090909090909091	melanoma	-0.5256324595808419	melanoma
ALDH6A1	2.189658761793157	3.0	1	2.090909090909091	melanoma	-0.5256324595808419	melanoma
PPM1B	1.64385471822724	3.0	2	2.090909090909091	breast cancer;melanoma	-0.5256324595808419	melanoma
GBE1	1.1515923357918083	3.0	2	2.090909090909091	endometrial cancer;melanoma	-0.5256324595808419	melanoma
GBE1	1.1515923357918083	3.0	2	2.090909090909091	endometrial cancer;melanoma	-0.5256324595808419	endometrial cancer
MRPS18C	1.8010942170806106	3.0	1	2.090909090909091	melanoma	-0.5256324595808419	melanoma
SPTBN2	20.99569959672831	3.0	2	2.090909090909091	colorectal cancer;endometrial cancer	-0.5256324595808419	colorectal cancer
SPTBN2	20.99569959672831	3.0	2	2.090909090909091	colorectal cancer;endometrial cancer	-0.5256324595808419	endometrial cancer
TPH1	2.0588914961598257	3.0	2	2.090909090909091	endometrial cancer;melanoma	-0.5256324595808419	endometrial cancer
TPH1	2.0588914961598257	3.0	2	2.090909090909091	endometrial cancer;melanoma	-0.5256324595808419	melanoma
RFESD	1.4150362970340786	3.0	2	2.090909090909091	endometrial cancer;ovarian cancer	-0.5256324595808419	endometrial cancer
RFESD	1.4150362970340786	3.0	2	2.090909090909091	endometrial cancer;ovarian cancer	-0.5256324595808419	ovarian cancer
PPM1B	1.64385471822724	3.0	2	2.090909090909091	breast cancer;melanoma	-0.5256324595808419	breast cancer
DHDDS	20.9904629508712	3.0	3	2.090909090909091	melanoma;pancreatic cancer;skin cancer	-0.5256324595808419	melanoma
DHDDS	20.9904629508712	3.0	3	2.090909090909091	melanoma;pancreatic cancer;skin cancer	-0.5256324595808419	pancreatic cancer
DHDDS	20.9904629508712	3.0	3	2.090909090909091	melanoma;pancreatic cancer;skin cancer	-0.5256324595808419	skin cancer
WNK2	1.999997835960144	3.0	2	2.090909090909091	renal cancer;urothelial cancer	-0.5256324595808419	renal cancer
WNK2	1.999997835960144	3.0	2	2.090909090909091	renal cancer;urothelial cancer	-0.5256324595808419	urothelial cancer
KPNA1	2.6490892000466615	3.0	2	2.090909090909091	breast cancer;glioma	-0.5256324595808419	breast cancer
KPNA1	2.6490892000466615	3.0	2	2.090909090909091	breast cancer;glioma	-0.5256324595808419	glioma
RNASEL	1.0641295847098162	3.0	1	2.090909090909091	glioma	-0.5256324595808419	glioma
ACCS	1.0641295847098162	3.0	1	2.090909090909091	breast cancer	-0.5256324595808419	breast cancer
CASTOR1	2.6490892000466615	3.0	1	2.090909090909091	breast cancer	-0.5256324595808419	breast cancer
ARCN1	1.0641295847098162	3.0	1	2.090909090909091	endometrial cancer	-0.5256324595808419	endometrial cancer
MIOS	1.8010942170806106	3.0	1	2.090909090909091	skin cancer	-0.5256324595808419	skin cancer
GMPPB	1.0641295847098162	3.0	1	2.090909090909091	breast cancer	-0.5256324595808419	breast cancer
SERGEF	1.4791666030908737	3.0	1	2.090909090909091	endometrial cancer	-0.5256324595808419	endometrial cancer
RAVER1	1.0641295847098162	3.0	1	2.090909090909091	glioma	-0.5256324595808419	glioma
SCLT1	1.0641295847098162	3.0	1	2.090909090909091	endometrial cancer	-0.5256324595808419	endometrial cancer
ZNF799	1.0641295847098162	3.0	1	2.090909090909091	pancreatic cancer	-0.5256324595808419	pancreatic cancer
PATL1	1.0641295847098162	3.0	1	2.090909090909091	endometrial cancer	-0.5256324595808419	endometrial cancer
PYCR2	1.0641295847098162	3.0	1	2.090909090909091	melanoma	-0.5256324595808419	melanoma
SLC1A1	1.0641295847098162	3.0	1	2.090909090909091	pancreatic cancer	-0.5256324595808419	pancreatic cancer
AGA	1.0641295847098162	3.0	1	2.090909090909091	cervical cancer	-0.5256324595808419	cervical cancer
BICRAL	1.0641295847098162	3.0	1	2.090909090909091	ovarian cancer	-0.5256324595808419	ovarian cancer
SACM1L	1.0641295847098162	3.0	1	2.090909090909091	ovarian cancer	-0.5256324595808419	ovarian cancer
CDC27	1.3860573189238237	3.0	1	2.090909090909091	ovarian cancer	-0.5256324595808419	ovarian cancer
UTP25	1.0641295847098162	3.0	1	2.090909090909091	pancreatic cancer	-0.5256324595808419	pancreatic cancer
MPST	1.0641295847098162	3.0	1	2.090909090909091	pancreatic cancer	-0.5256324595808419	pancreatic cancer
SNX11	2.0641281420169393	3.0	1	2.090909090909091	cervical cancer	-0.5256324595808419	cervical cancer
ZSWIM1	1.0641295847098162	3.0	1	2.090909090909091	renal cancer	-0.5256324595808419	renal cancer
ENSG00000248751	2.6490892000466615	3.0	1	2.090909090909091	breast cancer	-0.5256324595808419	breast cancer
WDR7	1.4791666030908737	3.0	1	2.090909090909091	glioma	-0.5256324595808419	glioma
METAP1	1.0641295847098162	3.0	1	2.090909090909091	skin cancer	-0.5256324595808419	skin cancer
U2AF2	1.0641295847098162	3.0	1	2.090909090909091	breast cancer	-0.5256324595808419	breast cancer
MARK4	1.0641295847098162	3.0	1	2.090909090909091	renal cancer	-0.5256324595808419	renal cancer
ARNT	1.0641295847098162	3.0	1	2.090909090909091	glioma	-0.5256324595808419	glioma
ALDH5A1	1.0641295847098162	3.0	1	2.090909090909091	endometrial cancer	-0.5256324595808419	endometrial cancer
TAF9B	2.0641281420169393	3.0	1	2.090909090909091	lung cancer	-0.5256324595808419	lung cancer
HEATR5B	2.6490892000466615	3.0	1	2.090909090909091	breast cancer	-0.5256324595808419	breast cancer
NDUFA13	1.7422006242065542	3.0	1	2.090909090909091	testis cancer	-0.5256324595808419	testis cancer
WDR47	1.0641295847098162	3.0	1	2.090909090909091	pancreatic cancer	-0.5256324595808419	pancreatic cancer
SYT13	1.3860573189238237	3.0	1	2.090909090909091	melanoma	-0.5256324595808419	melanoma
VPS26A	1.0641295847098162	3.0	1	2.090909090909091	pancreatic cancer	-0.5256324595808419	pancreatic cancer
CRELD1	1.0641295847098162	3.0	1	2.090909090909091	breast cancer	-0.5256324595808419	breast cancer
SYVN1	1.0641295847098162	3.0	1	2.090909090909091	endometrial cancer	-0.5256324595808419	endometrial cancer
STAU1	1.0641295847098162	3.0	1	2.090909090909091	renal cancer	-0.5256324595808419	renal cancer
STRN	1.0641295847098162	3.0	1	2.090909090909091	pancreatic cancer	-0.5256324595808419	pancreatic cancer
EBPL	1.0641295847098162	3.0	1	2.090909090909091	lung cancer	-0.5256324595808419	lung cancer
OLFML1	1.0641295847098162	3.0	1	2.090909090909091	melanoma	-0.5256324595808419	melanoma
PRKD1	1.0641295847098162	3.0	1	2.090909090909091	prostate cancer	-0.5256324595808419	prostate cancer
PC	2.0641281420169393	3.0	1	2.090909090909091	endometrial cancer	-0.5256324595808419	endometrial cancer
YJU2	1.0641295847098162	3.0	1	2.090909090909091	pancreatic cancer	-0.5256324595808419	pancreatic cancer
ZNF778	1.0641295847098162	3.0	1	2.090909090909091	ovarian cancer	-0.5256324595808419	ovarian cancer
RPL34	1.6490913640843534	3.0	1	2.090909090909091	breast cancer	-0.5256324595808419	breast cancer
SF3B1	1.0641295847098162	3.0	1	2.090909090909091	breast cancer	-0.5256324595808419	breast cancer
PGK1	1.0641295847098162	3.0	1	2.090909090909091	endometrial cancer	-0.5256324595808419	endometrial cancer
PRMT1	1.0641295847098162	3.0	1	2.090909090909091	colorectal cancer	-0.5256324595808419	colorectal cancer
IRF3	1.0641295847098162	3.0	1	2.090909090909091	endometrial cancer	-0.5256324595808419	endometrial cancer
SLC25A5	2.0588914961598257	3.0	2	2.0833333333333335	breast cancer;endometrial cancer	-0.5308691054379552	endometrial cancer
CEP97	2.3219252095016087	3.0	2	2.0833333333333335	melanoma;urothelial cancer	-0.5308691054379552	urothelial cancer
SLC25A5	2.0588914961598257	3.0	2	2.0833333333333335	breast cancer;endometrial cancer	-0.5308691054379552	breast cancer
DFFB	2.3219252095016087	3.0	3	2.0833333333333335	breast cancer;endometrial cancer;melanoma	-0.5308691054379552	endometrial cancer
ARF1	1.7369639110238153	3.0	2	2.0833333333333335	breast cancer;melanoma	-0.5308691054379552	breast cancer
ATOSB	1.0588929388527026	3.0	2	2.0833333333333335	endometrial cancer;renal cancer	-0.5308691054379552	endometrial cancer
HLA-B	1.999997835960144	3.0	2	2.0833333333333335	ovarian cancer;pancreatic cancer	-0.5308691054379552	pancreatic cancer
HLA-B	1.999997835960144	3.0	2	2.0833333333333335	ovarian cancer;pancreatic cancer	-0.5308691054379552	ovarian cancer
ARF1	1.7369639110238153	3.0	2	2.0833333333333335	breast cancer;melanoma	-0.5308691054379552	melanoma
DFFB	2.3219252095016087	3.0	3	2.0833333333333335	breast cancer;endometrial cancer;melanoma	-0.5308691054379552	breast cancer
DFFB	2.3219252095016087	3.0	3	2.0833333333333335	breast cancer;endometrial cancer;melanoma	-0.5308691054379552	melanoma
CEP97	2.3219252095016087	3.0	2	2.0833333333333335	melanoma;urothelial cancer	-0.5308691054379552	melanoma
SLC25A6	2.0588914961598257	3.0	2	2.0833333333333335	breast cancer;endometrial cancer	-0.5308691054379552	breast cancer
SLC25A6	2.0588914961598257	3.0	2	2.0833333333333335	breast cancer;endometrial cancer	-0.5308691054379552	endometrial cancer
BIN1	1.334527077741194	3.0	2	2.0833333333333335	melanoma;skin cancer	-0.5308691054379552	melanoma
BIN1	1.334527077741194	3.0	2	2.0833333333333335	melanoma;skin cancer	-0.5308691054379552	skin cancer
MYO10	1.0588929388527026	3.0	2	2.0833333333333335	cervical cancer;pancreatic cancer	-0.5308691054379552	cervical cancer
MYO10	1.0588929388527026	3.0	2	2.0833333333333335	cervical cancer;pancreatic cancer	-0.5308691054379552	pancreatic cancer
ATOSB	1.0588929388527026	3.0	2	2.0833333333333335	endometrial cancer;renal cancer	-0.5308691054379552	renal cancer
GOT2	1.0588929388527026	3.0	1	2.0833333333333335	melanoma	-0.5308691054379552	melanoma
RAB1B	1.0588929388527026	3.0	1	2.0833333333333335	endometrial cancer	-0.5308691054379552	endometrial cancer
DMAC1	2.643852554189548	3.0	1	2.0833333333333335	breast cancer	-0.5308691054379552	breast cancer
FRAS1	1.0588929388527026	3.0	1	2.0833333333333335	endometrial cancer	-0.5308691054379552	endometrial cancer
KCNJ15	1.0588929388527026	3.0	1	2.0833333333333335	skin cancer	-0.5308691054379552	skin cancer
ZHX2	2.38081886970129	3.0	1	2.0833333333333335	ovarian cancer	-0.5308691054379552	ovarian cancer
GOLM2	1.0588929388527026	3.0	1	2.0833333333333335	breast cancer	-0.5308691054379552	breast cancer
TOP3A	1.0588929388527026	3.0	1	2.0833333333333335	skin cancer	-0.5308691054379552	skin cancer
CHRNA7	1.7958575712234972	3.0	1	2.0833333333333335	melanoma	-0.5308691054379552	melanoma
NCAPG2	1.64385471822724	3.0	1	2.0833333333333335	breast cancer	-0.5308691054379552	breast cancer
PARP14	1.0588929388527026	3.0	1	2.0833333333333335	pancreatic cancer	-0.5308691054379552	pancreatic cancer
FCMR	20.9904629508712	3.0	1	2.0833333333333335	breast cancer	-0.5308691054379552	breast cancer
COX4I1	1.64385471822724	3.0	1	2.0833333333333335	breast cancer	-0.5308691054379552	breast cancer
ATPAF2	1.0588929388527026	3.0	1	2.0833333333333335	melanoma	-0.5308691054379552	melanoma
SNRK	1.0588929388527026	3.0	1	2.0833333333333335	melanoma	-0.5308691054379552	melanoma
ORC6	1.0588929388527026	3.0	1	2.0833333333333335	cervical cancer	-0.5308691054379552	cervical cancer
TRPV4	1.0588929388527026	3.0	1	2.0833333333333335	renal cancer	-0.5308691054379552	renal cancer
RECQL4	1.0588929388527026	3.0	1	2.0833333333333335	testis cancer	-0.5308691054379552	testis cancer
RIT1	1.3808206730667103	3.0	1	2.0833333333333335	ovarian cancer	-0.5308691054379552	ovarian cancer
CDKN2C	1.0588929388527026	3.0	1	2.0833333333333335	endometrial cancer	-0.5308691054379552	endometrial cancer
SDHAF4	1.0588929388527026	3.0	1	2.0833333333333335	breast cancer	-0.5308691054379552	breast cancer
EXOC1	2.38081886970129	3.0	1	2.0833333333333335	melanoma	-0.5308691054379552	melanoma
IFNGR1	1.3808206730667103	3.0	1	2.0833333333333335	melanoma	-0.5308691054379552	melanoma
SLC38A2	1.3808206730667103	3.0	1	2.0833333333333335	skin cancer	-0.5308691054379552	skin cancer
TNFAIP2	2.38081886970129	3.0	1	2.0833333333333335	ovarian cancer	-0.5308691054379552	ovarian cancer
SERPINB6	1.0588929388527026	3.0	1	2.0833333333333335	breast cancer	-0.5308691054379552	breast cancer
BMF	2.0588914961598257	3.0	1	2.0833333333333335	lung cancer	-0.5308691054379552	lung cancer
REM1	1.0588929388527026	3.0	1	2.0833333333333335	breast cancer	-0.5308691054379552	breast cancer
CDK17	1.0588929388527026	3.0	1	2.0833333333333335	breast cancer	-0.5308691054379552	breast cancer
PDPR	1.64385471822724	3.0	1	2.0833333333333335	breast cancer	-0.5308691054379552	breast cancer
CA5B	1.64385471822724	3.0	1	2.0833333333333335	breast cancer	-0.5308691054379552	breast cancer
DNAJB11	1.0588929388527026	3.0	1	2.0833333333333335	cervical cancer	-0.5308691054379552	cervical cancer
POLR3D	1.0588929388527026	3.0	1	2.0833333333333335	melanoma	-0.5308691054379552	melanoma
UQCRQ	1.0588929388527026	3.0	1	2.0833333333333335	endometrial cancer	-0.5308691054379552	endometrial cancer
SETD5	1.0588929388527026	3.0	1	2.0833333333333335	ovarian cancer	-0.5308691054379552	ovarian cancer
CD164	1.0588929388527026	3.0	1	2.0833333333333335	pancreatic cancer	-0.5308691054379552	pancreatic cancer
TMEM88	1.0588929388527026	3.0	1	2.0833333333333335	testis cancer	-0.5308691054379552	testis cancer
DSC2	1.0588929388527026	3.0	1	2.0833333333333335	pancreatic cancer	-0.5308691054379552	pancreatic cancer
ACBD5	1.64385471822724	3.0	1	2.0833333333333335	breast cancer	-0.5308691054379552	breast cancer
CARS2	1.0588929388527026	3.0	1	2.0833333333333335	breast cancer	-0.5308691054379552	breast cancer
MS4A7	1.0588929388527026	3.0	1	2.0833333333333335	renal cancer	-0.5308691054379552	renal cancer
TBCEL-TECTA	1.0588929388527026	3.0	1	2.0833333333333335	ovarian cancer	-0.5308691054379552	ovarian cancer
ENPP4	1.0588929388527026	3.0	1	2.0833333333333335	endometrial cancer	-0.5308691054379552	endometrial cancer
FOXK2	1.3808206730667103	3.0	1	2.0833333333333335	ovarian cancer	-0.5308691054379552	ovarian cancer
FBXO30	1.0588929388527026	3.0	1	2.0833333333333335	breast cancer	-0.5308691054379552	breast cancer
UBE2E2	1.0588929388527026	3.0	1	2.0833333333333335	prostate cancer	-0.5308691054379552	prostate cancer
STX4	1.64385471822724	3.0	1	2.0833333333333335	breast cancer	-0.5308691054379552	breast cancer
NCEH1	1.0588929388527026	3.0	1	2.0833333333333335	prostate cancer	-0.5308691054379552	prostate cancer
PPP2R5D	2.38081886970129	3.0	1	2.0833333333333335	skin cancer	-0.5308691054379552	skin cancer
SECISBP2	20.9904629508712	3.0	1	2.0833333333333335	breast cancer	-0.5308691054379552	breast cancer
SLC39A6	1.64385471822724	3.0	1	2.0833333333333335	breast cancer	-0.5308691054379552	breast cancer
GOLGA7	1.3808206730667103	3.0	1	2.0833333333333335	melanoma	-0.5308691054379552	melanoma
UROD	1.0588929388527026	3.0	1	2.0833333333333335	breast cancer	-0.5308691054379552	breast cancer
ERGIC3	1.64385471822724	3.0	1	2.0833333333333335	breast cancer	-0.5308691054379552	breast cancer
NSL1	1.64385471822724	3.0	1	2.0833333333333335	breast cancer	-0.5308691054379552	breast cancer
TBC1D20	1.0588929388527026	3.0	1	2.0833333333333335	breast cancer	-0.5308691054379552	breast cancer
RRM2B	1.0588929388527026	3.0	1	2.0833333333333335	breast cancer	-0.5308691054379552	breast cancer
OAZ1	1.0588929388527026	3.0	1	2.0833333333333335	melanoma	-0.5308691054379552	melanoma
KIF3B	1.0588929388527026	3.0	1	2.0833333333333335	pancreatic cancer	-0.5308691054379552	pancreatic cancer
NME2	2.643852554189548	3.0	1	2.0833333333333335	breast cancer	-0.5308691054379552	breast cancer
HEMK1	1.64385471822724	3.0	1	2.0833333333333335	breast cancer	-0.5308691054379552	breast cancer
IGHG1	1.0588929388527026	3.0	1	2.0833333333333335	testis cancer	-0.5308691054379552	testis cancer
TBC1D15	1.0588929388527026	3.0	1	2.0833333333333335	breast cancer	-0.5308691054379552	breast cancer
FAR1	1.0588929388527026	3.0	1	2.0833333333333335	breast cancer	-0.5308691054379552	breast cancer
MRPS30	1.0588929388527026	3.0	1	2.0833333333333335	breast cancer	-0.5308691054379552	breast cancer
NKTR	1.4739299572337603	3.0	1	2.0833333333333335	endometrial cancer	-0.5308691054379552	endometrial cancer
